437	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1969.7491970.146
438	могу	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#1970.1461970.543
439	посмеяться	смеяться	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@mm1995f-words#@mm1995f#1970.5431970.94
440	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1970.941971.337
441	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1971.3371971.734
442	ответить	ответить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#1971.7341972.131
443	что-нибудь	что-нибудь	PRON	_	Case=Acc	_	_	_	@mm1995f-words#@mm1995f#1972.1311972.533
444	как	как	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1972.8881973.143
445	бы	бы	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#1973.1431973.398
446	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1973.3981973.653
447	с	с	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#1973.6531973.908
448	таким	такой	DET	_	Case=Ins|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1973.9081974.163
449	сарказмом	сарказм	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1974.1631974.418
450	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1974.4181974.673
451	потому	потому	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1974.6731974.928
452	что	что	SCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1974.9281975.183
453	в	в	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#1976.0591976.4
454	общем	общий	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1976.41976.741
455	внутренняя	внутренний	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1976.7411977.083
456	такая	такой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1977.2231977.57
457	самоуверенность	самоуверенность	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1977.571977.917
458	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1977.9171978.264
459	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1978.2641978.611
460	очень	очень	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1978.6111978.958
461	важно	важный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@mm1995f-words#@mm1995f#1978.9581979.305
462	профессиональные	профессиональный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#1990.9161991.116
463	спортсмены	спортсмен	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#1991.1161991.316
464	понимают	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#1991.3161991.516
465	друг	друг	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1991.5161991.716
466	друга	друг	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1991.7161991.916
467	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1991.9161992.116
468	э	эра	X	_	Foreign=Yes	_	_	_	@mm1995f-words#@mm1995f#1992.1161992.316
469	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1992.3161992.516
470	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1993.8121994.033
471	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1994.0331994.254
472	равно	равный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@mm1995f-words#@mm1995f#1994.2541994.475
473	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1994.4751994.696
474	даже	даже	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#1994.6961994.917
475	Саша	Саша	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1994.9171995.14
476	когда	когда	SCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1995.5291995.893
477	только	только	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#1996.1771996.411
478	со	с	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#1996.4111996.645
479	мной	я	PRON	_	Case=Ins|Number=Sing|Person=1	_	_	_	@mm1995f-words#@mm1995f#1996.6451996.879
480	познакомился	знакомиться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@mm1995f-words#@mm1995f#1996.8791997.113
481	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1997.1131997.347
482	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#1997.3471997.581
483	уверен	уверенный	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@mm1995f-words#@mm1995f#1997.5811997.815
484	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1997.8151998.049
485	что	что	SCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1998.0491998.283
486	художественная	художественный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1998.2831998.517
487	гимнастика	гимнастика	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1998.5171998.751
488	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1998.7511998.985
489	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1998.9851999.219
490	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1999.2191999.453
491	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1999.4531999.687
492	так	так	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2000.3562000.644
493	#смеется#	#смеется#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2000.8552001.313
494	да	да	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2002.472002.868
495	да	да	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2003.0632003.268
496	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2003.2682003.473
497	но	но	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2003.4732003.678
498	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2003.6782003.883
499	в...	в...	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2003.8832004.088
500	естественно	естественный	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2004.0882004.293
501	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2004.2932004.498
502	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@mm1995f-words#@mm1995f#2004.4982004.703
503	поменял	менять	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2004.7032004.908
504	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2004.9082005.113
505	об	о	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#2005.1132005.318
506	этом	этот	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2005.3182005.523
507	мнение	мнение	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2005.5232005.728
508	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2005.7282005.933
509	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2005.9332006.138
510	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2006.1382006.343
511	все	весь	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2006.3432006.548
512	его	его	DET	_	_	_	_	_	@mm1995f-words#@mm1995f#2006.5482006.753
513	окружение	окружение	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2006.7532006.958
514	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2006.9582007.163
515	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2007.1632007.368
516	друзья	друг	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#2007.3682007.573
517	его	он	PRON	_	Case=Gen|Gender=Masc|Number=Sing|Person=3	_	_	_	@mm1995f-words#@mm1995f#2007.5732007.79
518	тоже	тоже	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2007.8842008.08
519	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2008.082008.276
520	слава	слава	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2008.2762008.472
521	богу	бог	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2008.4722008.668
522	думаю	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2008.8492009.042
523	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2009.0422009.235
524	ну	ну	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2009.2352009.428
525	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2009.4282009.621
526	спасибо	спасибо	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2009.6212009.814
527	#смеется#	#смеется#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2009.8242010.942
528	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mm1995f-words#@mm1995f#2011.0192011.325
529	рада	рад	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@mm1995f-words#@mm1995f#2011.3252011.632
530	вот	вот	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2012.2762012.512
531	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2012.5122012.748
532	но	но	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2012.7482012.984
533	да	да	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2014.4972014.705
534	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2014.7052014.913
535	да	да	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2014.9132015.121
536	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2015.1212015.329
537	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2015.3292015.537
538	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2015.5372015.745
539	ээ	ээ	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2015.7452015.953
540	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2015.9532016.161
541	ф	ф	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2016.1612016.371
542	когда	когда	SCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2016.4762016.681
543	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mm1995f-words#@mm1995f#2016.6812016.886
544	там	там	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2016.8862017.091
545	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2017.0912017.296
546	м	метр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2017.2962017.501
547	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2017.5012017.706
548	писала	писать	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2017.7062017.911
549	что	что	PRON	_	Case=Acc	_	_	_	@mm1995f-words#@mm1995f#2017.9112018.116
550	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2018.1162018.321
551	ему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@mm1995f-words#@mm1995f#2018.3212018.526
552	что	что	PRON	_	Case=Acc	_	_	_	@mm1995f-words#@mm1995f#2018.5262018.731
553	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2018.7312018.936
554	вот	вот	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2018.9362019.141
555	в	в	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#2019.1412019.346
556	девять	девять	NUM	_	Case=Acc	_	_	_	@mm1995f-words#@mm1995f#2019.3462019.551
557	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2019.5512019.756
558	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mm1995f-words#@mm1995f#2019.7562019.961
559	начинаю	начинать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2019.9612020.17
560	и	и	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2020.5472020.761
561	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@mm1995f-words#@mm1995f#2020.7612020.975
562	тренировался	тренироваться	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@mm1995f-words#@mm1995f#2020.9752021.189
563	в	в	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#2021.1892021.403
564	Америке	Америка	PROPN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2021.4032021.617
565	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2021.6172021.831
566	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2021.8312022.045
567	когда	когда	SCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2022.0452022.265
568	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@mm1995f-words#@mm1995f#2022.4852022.717
569	проснулся	проснуться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@mm1995f-words#@mm1995f#2022.7172022.949
570	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2022.9492023.181
571	а	а	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2023.1812023.413
572	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mm1995f-words#@mm1995f#2023.4132023.645
573	все	все	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2023.6452023.877
574	еще	еще	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2023.8772024.109
575	не	не	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2024.1092024.341
576	закончила	закончить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2024.3412024.574
577	#смеется#	#смеется#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2024.882025.298
578	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@mm1995f-words#@mm1995f#2025.3672025.55
579	там	там	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2025.552025.733
580	спал	спать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2025.7332025.916
581	все	весь	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2025.9162026.099
582	это	этот	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2026.0992026.282
583	время	время	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2026.2822026.465
584	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2026.4652026.648
585	а	а	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2026.6482026.831
586	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mm1995f-words#@mm1995f#2026.8312027.014
587	еще	еще	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2027.0142027.197
588	не	не	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2027.1972027.38
589	закончила	закончить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2027.382027.569
590	то	то	SCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2027.9082028.146
591	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@mm1995f-words#@mm1995f#2028.1462028.384
592	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2028.3842028.622
593	ну	ну	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2028.6222028.86
594	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2028.862029.098
595	начал	начать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2029.0982029.336
596	понимать	понимать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2029.3362029.574
597	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2029.5742029.812
598	что	что	SCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2029.8122030.053
599	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2030.2652030.482
600	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2030.4822030.699
601	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2030.6992030.916
602	сложно	сложный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@mm1995f-words#@mm1995f#2030.9162031.133
603	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2031.1332031.35
604	уже	уже	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2031.352031.567
605	и	и	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2031.5672031.784
606	тем	то	PRON	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2031.7842032.001
607	более	более	ADV	_	Degree=Cmp	_	_	_	@mm1995f-words#@mm1995f#2032.0012032.218
608	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2032.2182032.435
609	увидев	видеть	VERB	_	Aspect=Perf|Tense=Past|VerbForm=Conv|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2032.4352032.652
610	потом	потом	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2032.6522032.869
611	фильм	фильм	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2032.8692033.087
612	но	но	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2033.3912033.627
613	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2033.6272033.863
614	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2033.8632034.099
615	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2034.0992034.335
616	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mm1995f-words#@mm1995f#2034.3352034.571
617	все	весь	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2034.5712034.807
618	ф	ф	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2034.8072035.043
619	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2035.0432035.279
620	на	на	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#2035.2792035.515
621	протяжении	протяжение	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2035.5152035.751
622	всего	весь	DET	_	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2035.7512035.987
623	пути	путь	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2035.9872036.223
624	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2036.2232036.459
625	амм	амма	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2036.4592036.701
626	мм	миллиметр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2037.6552038.05
627	ну	ну	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2038.4112038.597
628	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2038.5972038.783
629	п	п	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2038.7832038.969
630	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2038.9692039.155
631	естественно	естественно	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2039.1552039.341
632	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2039.3412039.527
633	делилась	делиться	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@mm1995f-words#@mm1995f#2039.5272039.713
634	всем	весь	PRON	_	Animacy=Anim|Case=Dat|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#2039.7132039.899
635	э	эра	INTJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2039.9492040.192
636	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2040.1922040.435
637	как	как	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#2040.4352040.678
638	бы	бы	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2040.6782040.921
639	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mm1995f-words#@mm1995f#2040.9212041.164
640	ни	ни	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#2041.1642041.407
641	любила	любить	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2041.4072041.65
642	Амин	Амин	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2041.652041.893
643	Василну	Василн	PROPN	_	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2041.8932042.136
644	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2042.1362042.379
645	Ирину	Ирина	PROPN	_	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2042.3792042.622
646	Александровну	Александровна	PROPN	_	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2042.6222042.875
647	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2043.1732043.36
648	равно	равный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@mm1995f-words#@mm1995f#2043.362043.547
649	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2043.5472043.734
650	на	на	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#2043.7342043.921
651	тот	тот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2043.9212044.108
652	момент	момент	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#2044.1082044.295
653	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@mm1995f-words#@mm1995f#2044.2952044.482
654	требовали	требовать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2044.4822044.669
655	с	с	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#2044.6692044.856
656	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@mm1995f-words#@mm1995f#2044.8562045.043
657	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#2045.0432045.23
658	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#2045.232045.417
659	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@mm1995f-words#@mm1995f#2045.4172045.604
660	должны	должен	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	_	_	_	@mm1995f-words#@mm1995f#2045.6042045.791
661	были	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#2045.7912045.978
